circle_id,waseda_id,source_hash,名前,メインカテゴリ,サブカテゴリ,活動内容,活動日時・場所,サイトメモ,translation_status,review_status,review_note
C0028,3172,7e45d945ba657c21,美國橄欖球俱樂部叛逆者,體育（球類）,美式足球,大家好！我們是早稻田叛逆者隊，是早稻田大學官方認可的美式足球俱樂部，對象為所有早稻田大學學生！我們每週訓練四次（週二、週四、週六和週日）。平日的訓練是自願參加的，週六和週日我們會在玉川河畔一起訓練。我們隸屬於關東學生橄欖球俱樂部聯盟，每天都刻苦訓練，目標是在12月底贏得關東冠軍。自1978年成立以來，叛逆者隊已獲得12次聯賽冠軍和10次關東冠軍，戰績斐然。當然，我們是一支重視技術、追求勝利的隊伍，但我們也有很多完全的新手隊員。 （事實上，我們超過70%的隊員都是新手。）我們的賽季從二月開始。四月下旬，我們將與慶應野牛隊進行傳統的早稻田-慶應比賽，並開始春訓以備戰這場比賽。六月，我們將進行一場表演賽。八月我們會舉辦夏季訓練營。九月開始，各項賽事也將拉開序幕。賽季會持續到十一月，十二月我們將迎來關東錦標賽，這也是我們的最終目標。除了這些活動之外，我們也有休賽期，大家在不訓練的時候都會聚在一起！如果您想了解更多關於我們活動的信息，請關注我們的Instagram帳號（@waseda_revels）！我們正在積極招募隊員、經理和工作人員！,"每週二、四：東京場地

/
/
/
/ 每週六、日：玉川丸子橋場地",無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0029,3594,3ddbb134d6da7335,雷巴克,體育（球類）,籃球,我們是早稻田大學所澤校區的籃球俱樂部！俱樂部成立於2013年，是一個充滿活力、氛圍友善的新俱樂部，每個人都認真享受籃球的樂趣。我們每年參加數次比賽，各個程度的球員，從初學者到經驗豐富的球員，都能在這裡一起參與。如果你擔心自己是新手，別擔心！我們有很多友善的成員會指導你，你最終會獲得大量的上場時間！除了籃球，我們還有豐富多彩的活動！你不僅可以練習，還可以結交朋友，結下終生的友誼！,每週二、五下午5:00在所澤市體育館，每週四下午4:30在體育館,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0030,3552,1405a9508cff66db,籃球俱樂部 JAWS,體育（球類）,籃球,我們是位於所澤的籃球俱樂部，目標是每年三月和八月贏得早稻田聯賽冠軍！,暫無相關資訊。,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0031,3395,730f0ba15848fcf6,早稻田大學網球俱樂部,體育（球類）,網球,"我們，早稻田大學網球俱樂部（簡稱WTC或早稻田丹羽），是規模最大、實力最強、最棒的俱樂部！

/
/
/
/ 我們的魅力大致可以分為三點！

/
/
/
/ 首先，我們所有成員都個性鮮明、獨具特色！我們是一個完全由早稻田大學成員組成的俱樂部，成員來自各個系！而且我們全年都接受新成員，所以當然也有國際學生和九月入學的學生！這是一個獨一無二的俱樂部，每個人都能在這裡放鬆身心，享受樂趣！

/
/
/
/ 其次，網球！我們擁有各個程度的成員，從初學者到參加過全國比賽的經驗豐富的選手！去年，我們取得了諸如盃賽亞軍和關東俱樂部女子團體賽亞軍等佳績！最重要的是，我們擁有絕佳的訓​​練環境，每週5-6天，工作日從9:00到16:30都有訓練！經驗豐富的球員可以盡情揮拍，初學者也能得到循序漸進的指導！

/
/
/
/ 我們還會舉辦豐富多彩的活動！在早稻田球場，你甚至可以成為職業比賽的球童！透過這些活動和寶貴的經驗，你一定能認識許多新朋友！


/
/
/
/如果你哪怕有一點點興趣，都歡迎來參加一次訓練！我們期待你的加入！

/",週一至週五：上午 9:00 至下午 4:30 在航空公園練習；週六：下午 5:00 至晚上 9:00 在木場公園或城北中央公園練習。,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0032,3532,5d9b03f97e77c1e1,科學與工程網球俱樂部,體育（球類）,網球,我們是理工網球俱樂部（簡稱理手），成員之間關係非常緊密，因為我們的成員大多是理工科學生！我們每個工作日都會練習，甚至還有夜間練習，這對理工科學生來說非常棒！我們在2019年早稻田盃網球賽中獲得了第三名，我們歡迎所有程度的球員加入，無論您是初學者還是水平較高的選手！我們當然認真對待網球，但我們也認真對待在理手的樂趣！我們組織各種各樣的活動（滑雪、煙火、海灘之旅等等）！,平日：白天/晚上：每週一次,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0033,3384,b94d43b039a83682,青少年網球俱樂部（硬式網球組）,體育（球類）,網球,早稻田Young是早稻田大學十二個官方認可的社團之一！作為官方認可的社團，我們管理完善，您可以放心加入。社團成員包括早稻田大學的男生以及來自早稻田大學、日本女子大學和學習院女子大學的女生。不過，大家相處融洽，不受性別、大學或年級的限制♪ 社團成員的水平大致分為一半初學者和一半經驗豐富的球員。我們為初學者提供適合初學者的練習，即使是初學者也能安心享受網球的樂趣。我們曾打入關東地區前八強，因此也非常歡迎想要認真打網球的經驗豐富的球員加入。我們每週工作日五天都會進行練習，您可以利用課餘時間來參加，和大家一起享受精彩的訓練！此外，早稻田Young每年都會參加CUP、關東和ASSE等團體比賽，大家每天都在為此努力訓練！在團隊比賽中，大家齊心協力，一定會帶給您鼓舞人心的體驗。除了網球，我們每月還會舉辦各種季節性活動，例如海灘或河邊之旅、主題混雙比賽以及在時尚空中酒廊舉辦的聖誕派對，讓您有機會在網球之外結識更多朋友。我們的飲酒派對也絕對不容錯過！這裡沒有豪飲，沒有強迫飲酒，我們還設有飲水台，確保每個人都能安全輕鬆地盡情暢飲！讓我們一起在楊學院享受最美好的大學生活吧！加入我們，您絕對不會後悔！,工作日 / 高田馬場附近的法院,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0034,3385,8b1c07efbb97beaa,青少年網球俱樂部（軟式網球組）,體育（球類）,網球,"大家好！這裡是Young！

///Young是早稻田大學軟式網球俱樂部！我們每週練習2-3次，主要在城北中央公園和宇喜間公園進行，距離早稻田大學主校區約30分鐘車程。我們的練習氛圍友善融洽，每個人都有平等的機會練習和比賽。因此，您可以與不同的人一起練習，結交朋友，並獲得啟發。我們的練習時間為平日下午5點至晚上9點，即使下課後也可以輕鬆參加！

////Young隸屬於學鬥聯，每年春季和秋季都會參加校際比賽（春季學鬥聯和秋季學鬥聯）。在這些比賽中獲勝的隊伍可以參加關東公開賽和關東室內賽，以及每年8月舉行的全日本大學生公開賽（俗稱全日賽），這是年度最重要的賽事。去年，我們在學鬥聯（Gakudouren）中包攬了男子和女子團體及個人冠軍；在全日（Zen-Nichi）比賽中，我們也取得了男子團體亞軍和男子團體個人冠軍等佳績！這些賽事包括男子和女子團體及個人項目，無論水平高低，人人皆可參加！

此外，我們每個月還會舉辦各種趣味活動！例如燒烤、短途旅行、體育比賽和訓練營等等。加入Young，一定能認識許多志同道合的朋友，擁有充實精彩的早稻田生活！ Young是一個讓你找到歸屬感的社團！如果你對此感興趣，歡迎隨時透過社群媒體聯繫我們！",每週2-3天去城北中央公園/浮間公園,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0035,3391,e110261dfcb0edf1,早稻田大學軟式網球俱樂部,體育（球類）,網球,"早稻田大學軟式網球俱樂部成立於1962年，是該校歷史最悠久的軟式網球俱樂部。

/
/
/
/ 春季和秋季，我們參加六校（早稻田大學、東京大學、明治大學、慶應義塾大學、法政大學和立教大學）校際比賽（俗稱“六連”），以及面向春季六連晉級選手和三年以下經驗的選手開放的“關東公開賽”。

/
/
/
/ 夏季，我們參加六校與關西四校（關西大學、關西學院大學、同誌社大學和立命館大學）之間的“東西方校際比賽”，以及面向全國所有俱樂部和五級及以下級別體育協會的“全日本學生公開賽”。 /

/

/
/ 年底，我們會參加“早稻田-關西學院對抗賽”，這是一項與關西學院大學進行的校際比賽。我們全年都會參加許多比賽。

/

/
/ 即使在冬季的非賽季期間，通過秋季六連賽的選手也可以參加室內比賽。

/

/
/ 無論水平如何，都有大量的個人賽和團體賽機會！

/

/
/ 我們每週還有4-6次的訓練，所以您可以在沒有課的日子參加，獲得充足的練習機會。每年有兩次集訓，分別在夏季於山梨縣山中湖市和春季於千葉縣白子市舉行。

/

/
/ 訓練營涵蓋從初學者到高中聯賽參賽者的各個水平，所以即使是對自己技術缺乏信心的人也一定能有所進步。

/

/

/ 除了網球，我們還有許多其他活動，例如淡季的溫泉和滑雪之旅，以及與俱樂部成員一起進行的各種有趣的郊遊。",每週 4-6 天（空中公園/城北中央公園）,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0036,3386,e80409542143aad5,格林網球俱樂部,體育（球類）,網球,今年是我們早稻田大學網球俱樂部成立61週年，該俱樂部隸屬於12個主要聯賽！我們的會員來自早稻田大學各校區，男女皆有！我們每週訓練6天（週一至週六），外加每週一次的晚間訓練！許多會員都擁有全國初中和高中聯賽的經驗，因此您可以期待高水準的訓練！此外，我們約有一半的會員是大學期間才開始打網球的初學者，因此您可以從零開始，向經驗豐富的資深會員學習網球！加入俱樂部無限製或截止日期！我們每年參加三次團體賽，並且取得了優異的成績！ 2016年至2019年以及2023年，我們都獲得早稻田盃第四名！ 2023年，我們榮獲ASSE團體賽第三名！除了網球之外，我們全年還會舉辦各種活動，例如海灘之旅、夏季遊輪之旅和新年慶祝活動，讓您全年都能享受充實的大學生活！我們歡迎所有認真對待網球、愛上網球或想要全力以赴的人！讓我們在綠茵場上一起享受最美好的大學生活吧！,每週一至週六/下午1:00/東京網球場,Circle 網站已關閉,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0037,3758,f70acf180c58318c,城北網球俱樂部,體育（球類）,網球,"您好！我們是城北網球俱樂部！

/
/
/
/我們每個工作天練習4小時。俱樂部實行自由加入製，您可以根據自己的課程和時間安排隨時加入，也可以隨時離開。

/
/
/
/我們的網球等級涵蓋了高水準選手，例如高中聯賽參賽者、全國高中聯賽參賽者以及縣內前四名選手，當然也有許多大學才開始接觸網球的初學者！

/
/
/
/我們每年參加三項團體賽，並正在努力爭取在早稻田杯中晉級前四名^^

/
/
/
/我們是一個中等規模的俱樂部，男女比例為1:1，每個年級大約有30名成員！

/
/
/
/除了網球之外，我們每個月還會舉辦各種各樣的活動！聖誕派對、迪士尼樂園、台場、夏季遊輪等等…

/
/
/
/ 總之，加入城北絕對不會錯！

/

/
/ 如有任何不明白的地方，歡迎隨時透過推特或Instagram私訊我們！",星期一、星期二、三、四、五 13:00-17:00,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0038,3380,c472a66dee6cc715,稻友網球俱樂部,體育（球類）,網球,稻友網球俱樂部是個友善熱情、歡迎所有程度的網球愛好者，無論您是經驗豐富的球員還是初學者！我們每週訓練五天，時間安排靈活，您可以隨時利用空閒時間或想運動的時候來打網球！初學者會參加初級練習課程，經驗豐富的球員會使用一個場地進行細緻的指導！因此，我們甚至培養出了在初級組比賽中獲勝的選手！我們的經驗豐富的球員個個技藝精湛，其中包括全國初中冠軍和埼玉縣前四名球員！所以即使是經驗豐富的球員也能在這裡盡情享受網球的樂趣！此外，稻友全年還會舉辦各式各樣的活動，供您選擇！您可以盡情享受網球和各種活動的樂趣，而我們俱樂部友好熱情的氛圍正是稻友最大的魅力所在！,每週一至週五，上午 9:00 至下午 5:00，在早稻田大學附近的網球場。,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
